ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-01,55920416.50204553,46808153.04070371,65236412.13431928,55920416.50204553,55920416.50204553,-155899.41665187417,-155899.41665187417,-155899.41665187417,-859143.5992336969,-859143.5992336969,-859143.5992336969,703244.1825818227,703244.1825818227,703244.1825818227,0.0,0.0,0.0,55764517.08539365
2024-10-02,55919103.63451121,48240132.605801605,66516683.92426328,55919103.63451121,55919103.63451121,1286903.8402589425,1286903.8402589425,1286903.8402589425,572021.3035163995,572021.3035163995,572021.3035163995,714882.5367425429,714882.5367425429,714882.5367425429,0.0,0.0,0.0,57206007.47477015
2024-10-03,55917790.766976885,47761292.078538954,66937744.15993575,55917790.766976885,55917790.766976885,1120776.2817558665,1120776.2817558665,1120776.2817558665,423331.8324041499,423331.8324041499,423331.8324041499,697444.4493517166,697444.4493517166,697444.4493517166,0.0,0.0,0.0,57038567.04873275
2024-10-04,55916477.89944257,48372316.343469255,65642436.53732241,55916477.89944257,55916477.89944257,1318501.5492697558,1318501.5492697558,1318501.5492697558,666336.9238912171,666336.9238912171,666336.9238912171,652164.6253785386,652164.6253785386,652164.6253785386,0.0,0.0,0.0,57234979.44871233
2024-10-05,55915165.03190825,47643248.613836214,66706971.622307815,55915165.03190825,55915165.03190825,838700.4434005257,838700.4434005257,838700.4434005257,257615.5994717324,257615.5994717324,257615.5994717324,581084.8439287933,581084.8439287933,581084.8439287933,0.0,0.0,0.0,56753865.475308776
2024-10-06,55913852.164373934,46866528.07502961,64451593.75344468,55913852.164373934,55913852.164373934,513334.63063987845,513334.63063987845,513334.63063987845,26329.720472006284,26329.720472006284,26329.720472006284,487004.91016787215,487004.91016787215,487004.91016787215,0.0,0.0,0.0,56427186.795013815
2024-10-07,55912539.29683961,46023898.94038485,64888799.82378637,55912539.29683961,55912539.29683961,-713080.0759856068,-713080.0759856068,-713080.0759856068,-1086491.780517822,-1086491.780517822,-1086491.780517822,373411.7045322154,373411.7045322154,373411.7045322154,0.0,0.0,0.0,55199459.220854
2024-10-08,55911226.42930529,46462359.53494717,64468529.98915499,55911226.42930529,55911226.42930529,-614755.6523027899,-614755.6523027899,-614755.6523027899,-859143.5992333032,-859143.5992333032,-859143.5992333032,244387.9469305133,244387.9469305133,244387.9469305133,0.0,0.0,0.0,55296470.777002506
2024-10-09,55909913.561770976,47256400.44517014,65872969.62538864,55909913.561770976,55909913.561770976,676524.2035220478,676524.2035220478,676524.2035220478,572021.3035137601,572021.3035137601,572021.3035137601,104502.90000828769,104502.90000828769,104502.90000828769,0.0,0.0,0.0,56586437.765293024
2024-10-10,55908600.69423666,47257203.07077873,65505474.91694363,55908600.69423666,55908600.69423666,382019.62103057146,382019.62103057146,382019.62103057146,423331.83240386425,423331.83240386425,423331.83240386425,-41312.21137329277,-41312.21137329277,-41312.21137329277,0.0,0.0,0.0,56290620.31526723
2024-10-11,55907287.826702334,47126113.61570089,65459406.174996175,55907287.826702334,55907287.826702334,478436.11942148,478436.11942148,478436.11942148,666336.9238913828,666336.9238913828,666336.9238913828,-187900.8044699028,-187900.8044699028,-187900.8044699028,0.0,0.0,0.0,56385723.946123816
2024-10-12,55905974.95916802,46354431.95217661,65178667.75944887,55905974.95916802,55905974.95916802,-72410.30990586133,-72410.30990586133,-72410.30990586133,257615.5994732387,257615.5994732387,257615.5994732387,-330025.9093791,-330025.9093791,-330025.9093791,0.0,0.0,0.0,55833564.64926215
2024-10-13,55904662.0916337,46292539.610288925,64804322.34700214,55904662.0916337,55904662.0916337,-436189.8291212258,-436189.8291212258,-436189.8291212258,26329.720470893746,26329.720470893746,26329.720470893746,-462519.5495921195,-462519.5495921195,-462519.5495921195,0.0,0.0,0.0,55468472.262512475
2024-10-14,55903349.22409938,45300027.850223556,63920299.28065233,55903349.22409938,55903349.22409938,-1666924.1656999385,-1666924.1656999385,-1666924.1656999385,-1086491.7805196124,-1086491.7805196124,-1086491.7805196124,-580432.3851803263,-580432.3851803263,-580432.3851803263,0.0,0.0,0.0,54236425.05839945
2024-10-15,55902036.35656506,45053766.241344325,64163103.12624141,55902036.35656506,55902036.35656506,-1538322.995800159,-1538322.995800159,-1538322.995800159,-859143.5992371829,-859143.5992371829,-859143.5992371829,-679179.3965629761,-679179.3965629761,-679179.3965629761,0.0,0.0,0.0,54363713.3607649
2024-10-16,55900723.48903074,46877705.201112345,64504310.17402283,55900723.48903074,55900723.48903074,-182656.1281000903,-182656.1281000903,-182656.1281000903,572021.303514686,572021.303514686,572021.303514686,-754677.4316147764,-754677.4316147764,-754677.4316147764,0.0,0.0,0.0,55718067.36093065
2024-10-17,55899410.621496424,46915377.09667236,65046276.919356346,55899410.621496424,55899410.621496424,-380138.771526617,-380138.771526617,-380138.771526617,423331.832404104,423331.832404104,423331.832404104,-803470.6039307211,-803470.6039307211,-803470.6039307211,0.0,0.0,0.0,55519271.849969804
2024-10-18,55898097.75396211,46958911.27389157,65021654.42520791,55898097.75396211,55898097.75396211,-156502.88853218444,-156502.88853218444,-156502.88853218444,666336.9238909951,666336.9238909951,666336.9238909951,-822839.8124231796,-822839.8124231796,-822839.8124231796,0.0,0.0,0.0,55741594.86542992
2024-10-19,55896784.88642778,46419631.37463977,64585835.105286874,55896784.88642778,55896784.88642778,-553277.4461945427,-553277.4461945427,-553277.4461945427,257615.59947444045,257615.59947444045,257615.59947444045,-810893.0456689831,-810893.0456689831,-810893.0456689831,0.0,0.0,0.0,55343507.44023324
2024-10-20,55895472.018893465,45932917.37696116,64117204.109462366,55895472.018893465,55895472.018893465,-740303.9084102326,-740303.9084102326,-740303.9084102326,26329.72047394219,26329.72047394219,26329.72047394219,-766633.6288841747,-766633.6288841747,-766633.6288841747,0.0,0.0,0.0,55155168.11048323
2024-10-21,55894159.15135915,45001503.79713789,62961249.76747954,55894159.15135915,55894159.15135915,-1776495.9348291708,-1776495.9348291708,-1776495.9348291708,-1086491.7805196005,-1086491.7805196005,-1086491.7805196005,-690004.1543095704,-690004.1543095704,-690004.1543095704,0.0,0.0,0.0,54117663.21652998
2024-10-22,55892846.28382483,45561402.98399215,63696267.452110134,55892846.28382483,55892846.28382483,-1441048.0908893028,-1441048.0908893028,-1441048.0908893028,-859143.5992367892,-859143.5992367892,-859143.5992367892,-581904.4916525139,-581904.4916525139,-581904.4916525139,0.0,0.0,0.0,54451798.19293553
2024-10-23,55891533.41629051,47152295.32123009,65502920.42375656,55891533.41629051,55891533.41629051,127838.31720700984,127838.31720700984,127838.31720700984,572021.3035143886,572021.3035143886,572021.3035143886,-444182.9863073787,-444182.9863073787,-444182.9863073787,0.0,0.0,0.0,56019371.733497515
2024-10-24,55890220.54875619,46834669.948234856,65202483.1546393,55890220.54875619,55890220.54875619,143731.1327906668,143731.1327906668,143731.1327906668,423331.8324038183,423331.8324038183,423331.8324038183,-279600.6996131515,-279600.6996131515,-279600.6996131515,0.0,0.0,0.0,56033951.68154686
2024-10-25,55888907.68122187,47360173.49597764,65290097.889859326,55888907.68122187,55888907.68122187,574567.6172224027,574567.6172224027,574567.6172224027,666336.9238911608,666336.9238911608,666336.9238911608,-91769.30666875804,-91769.30666875804,-91769.30666875804,0.0,0.0,0.0,56463475.29844428
2024-10-26,55887594.813687555,46957071.82189824,65872254.50657029,55887594.813687555,55887594.813687555,372551.5780326869,372551.5780326869,372551.5780326869,257615.59947359428,257615.59947359428,257615.59947359428,114935.97855909265,114935.97855909265,114935.97855909265,0.0,0.0,0.0,56260146.39172024
2024-10-27,55886281.94615323,47167389.15026302,64557025.53155912,55886281.94615323,55886281.94615323,361816.0759046371,361816.0759046371,361816.0759046371,26329.720472829653,26329.720472829653,26329.720472829653,335486.35543180746,335486.35543180746,335486.35543180746,0.0,0.0,0.0,56248098.02205787
2024-10-28,55884969.078618914,45563570.489623085,64612763.75574608,55884969.078618914,55884969.078618914,-522162.2856181526,-522162.2856181526,-522162.2856181526,-1086491.7805213905,-1086491.7805213905,-1086491.7805213905,564329.494903238,564329.494903238,564329.494903238,0.0,0.0,0.0,55362806.79300076
2024-10-29,55883656.2110846,46966491.43961949,65794503.4726998,55883656.2110846,55883656.2110846,-63607.27281879135,-63607.27281879135,-63607.27281879135,-859143.5992363954,-859143.5992363954,-859143.5992363954,795536.3264176041,795536.3264176041,795536.3264176041,0.0,0.0,0.0,55820048.93826581
2024-10-30,55882343.34355028,48163451.48473727,66528406.84410484,55882343.34355028,55882343.34355028,1594981.9612325872,1594981.9612325872,1594981.9612325872,572021.3035165375,572021.3035165375,572021.3035165375,1022960.6577160495,1022960.6577160495,1022960.6577160495,0.0,0.0,0.0,57477325.30478287
2024-10-31,55881030.476015955,48364393.9833178,66762231.454131424,55881030.476015955,55881030.476015955,1663739.1497248546,1663739.1497248546,1663739.1497248546,423331.8324044473,423331.8324044473,423331.8324044473,1240407.3173204074,1240407.3173204074,1240407.3173204074,0.0,0.0,0.0,57544769.62574081
2024-11-01,55879717.60848164,48318273.41784973,66477675.271000765,55879717.60848164,55879717.60848164,2108141.13572439,2108141.13572439,2108141.13572439,666336.9238910498,666336.9238910498,666336.9238910498,1441804.2118333399,1441804.2118333399,1441804.2118333399,0.0,0.0,0.0,57987858.744206026
2024-11-02,55878404.74094732,48159591.53557051,67133474.02917893,55878404.74094732,55878404.74094732,1878989.1187814297,1878989.1187814297,1878989.1187814297,257615.59947274803,257615.59947274803,257615.59947274803,1621373.5193086816,1621373.5193086816,1621373.5193086816,0.0,0.0,0.0,57757393.85972875
2024-11-03,55877091.873413004,48651984.57425044,66693141.19178103,55877091.873413004,55877091.873413004,1800126.92277601,1800126.92277601,1800126.92277601,26329.720473285422,26329.720473285422,26329.720473285422,1773797.2023027246,1773797.2023027246,1773797.2023027246,0.0,0.0,0.0,57677218.79618901
2024-11-04,55875779.00587868,47590575.80042612,65729281.942524254,55875779.00587868,55875779.00587868,807880.3418093615,807880.3418093615,807880.3418093615,-1086491.7805213789,-1086491.7805213789,-1086491.7805213789,1894372.1223307403,1894372.1223307403,1894372.1223307403,0.0,0.0,0.0,56683659.34768804
2024-11-05,55874466.13834436,47544074.922818825,67152545.37141046,55874466.13834436,55874466.13834436,1120006.6710294378,1120006.6710294378,1120006.6710294378,-859143.5992385962,-859143.5992385962,-859143.5992385962,1979150.270268034,1979150.270268034,1979150.270268034,0.0,0.0,0.0,56994472.8093738
2024-11-06,55873153.270810045,49439851.5813117,68043303.95684342,55873153.270810045,55873153.270810045,2597081.293093728,2597081.293093728,2597081.293093728,572021.3035162401,572021.3035162401,572021.3035162401,2025059.9895774878,2025059.9895774878,2025059.9895774878,0.0,0.0,0.0,58470234.56390377
2024-11-07,55871840.40327573,49339810.32440316,67528895.37776667,55871840.40327573,55871840.40327573,2453336.384802943,2453336.384802943,2453336.384802943,423331.8324041616,423331.8324041616,423331.8324041616,2030004.5523987818,2030004.5523987818,2030004.5523987818,0.0,0.0,0.0,58325176.78807867
2024-11-08,55870527.5357414,49149075.48226697,67505868.21711048,55870527.5357414,55870527.5357414,2659271.9639989184,2659271.9639989184,2659271.9639989184,666336.9238912034,666336.9238912034,666336.9238912034,1992935.040107715,1992935.040107715,1992935.040107715,0.0,0.0,0.0,58529799.499740325
2024-11-09,55869214.66820709,48520730.16978593,67008984.206829384,55869214.66820709,55869214.66820709,2171510.76384955,2171510.76384955,2171510.76384955,257615.5994729259,257615.5994729259,257615.5994729259,1913895.1643766237,1913895.1643766237,1913895.1643766237,0.0,0.0,0.0,58040725.432056636
2024-11-10,55867901.80067277,48490358.83167851,65943751.21421053,55867901.80067277,55867901.80067277,1820366.1441758147,1820366.1441758147,1820366.1441758147,26329.72047060451,26329.72047060451,26329.72047060451,1794036.42370521,1794036.42370521,1794036.42370521,0.0,0.0,0.0,57688267.94484858
2024-11-11,55866588.93313845,46572954.1688043,65723984.881794766,55866588.93313845,55866588.93313845,549111.0225826784,549111.0225826784,549111.0225826784,-1086491.780519173,-1086491.780519173,-1086491.780519173,1635602.8031018514,1635602.8031018514,1635602.8031018514,0.0,0.0,0.0,56415699.95572113
2024-11-12,55865276.06560413,47628552.53474848,65949088.01832615,55865276.06560413,55865276.06560413,582741.4694926431,582741.4694926431,582741.4694926431,-859143.5992398814,-859143.5992398814,-859143.5992398814,1441885.0687325245,1441885.0687325245,1441885.0687325245,0.0,0.0,0.0,56448017.53509677
2024-11-13,55863963.19806981,48482906.76081561,66987387.63794645,55863963.19806981,55863963.19806981,1789166.8647886857,1789166.8647886857,1789166.8647886857,572021.3035159424,572021.3035159424,572021.3035159424,1217145.5612727434,1217145.5612727434,1217145.5612727434,0.0,0.0,0.0,57653130.0628585
2024-11-14,55862650.330535494,47968399.2926476,66723094.69421305,55862650.330535494,55862650.330535494,1389847.0599319625,1389847.0599319625,1389847.0599319625,423331.8324044013,423331.8324044013,423331.8324044013,966515.2275275614,966515.2275275614,966515.2275275614,0.0,0.0,0.0,57252497.39046746
2024-11-15,55861337.46300118,48624657.63048853,65858081.92017176,55861337.46300118,55861337.46300118,1362202.3496153497,1362202.3496153497,1362202.3496153497,666336.9238910922,666336.9238910922,666336.9238910922,695865.4257242576,695865.4257242576,695865.4257242576,0.0,0.0,0.0,57223539.81261653
2024-11-16,55860024.59546685,47011795.81955387,66121393.93431976,55860024.59546685,55860024.59546685,669273.3724218411,669273.3724218411,669273.3724218411,257615.5994723844,257615.5994723844,257615.5994723844,411657.7729494566,411657.7729494566,411657.7729494566,0.0,0.0,0.0,56529297.96788869
2024-11-17,55858711.727932535,46741180.36581299,65970003.10933824,55858711.727932535,55858711.727932535,147105.67267511055,147105.67267511055,147105.67267511055,26329.720471060435,26329.720471060435,26329.720471060435,120775.9522040501,120775.9522040501,120775.9522040501,0.0,0.0,0.0,56005817.400607646
2024-11-18,55857398.86039822,45500462.01562059,64124400.44820266,55857398.86039822,55857398.86039822,-1256147.838279535,-1256147.838279535,-1256147.838279535,-1086491.7805191611,-1086491.7805191611,-1086491.7805191611,-169656.0577603739,-169656.0577603739,-169656.0577603739,0.0,0.0,0.0,54601251.02211868
2024-11-19,55856085.9928639,45341428.64972817,62896478.69787728,55856085.9928639,55856085.9928639,-1311608.0397043605,-1311608.0397043605,-1311608.0397043605,-859143.5992378087,-859143.5992378087,-859143.5992378087,-452464.44046655163,-452464.44046655163,-452464.44046655163,0.0,0.0,0.0,54544477.95315954
2024-11-20,55854773.12532958,46554936.04476459,64431005.09265658,55854773.12532958,55854773.12532958,-148598.20135272865,-148598.20135272865,-148598.20135272865,572021.3035168684,572021.3035168684,572021.3035168684,-720619.504869597,-720619.504869597,-720619.504869597,0.0,0.0,0.0,55706174.923976846
2024-11-21,55853460.25779526,45511229.31153717,64758632.49232884,55853460.25779526,55853460.25779526,-544095.9872997929,-544095.9872997929,-544095.9872997929,423331.83240359026,423331.83240359026,423331.83240359026,-967427.8197033831,-967427.8197033831,-967427.8197033831,0.0,0.0,0.0,55309364.27049547
2024-11-22,55852147.39026094,46024009.02652459,64815394.14509288,55852147.39026094,55852147.39026094,-520380.2578499422,-520380.2578499422,-520380.2578499422,666336.9238909812,666336.9238909812,666336.9238909812,-1186717.1817409233,-1186717.1817409233,-1186717.1817409233,0.0,0.0,0.0,55331767.132411
2024-11-23,55850834.522726625,45347244.26229171,63805758.37619745,55850834.522726625,55850834.522726625,-1115393.627068074,-1115393.627068074,-1115393.627068074,257615.5994735861,257615.5994735861,257615.5994735861,-1373009.22654166,-1373009.22654166,-1373009.22654166,0.0,0.0,0.0,54735440.89565855
2024-11-24,55849521.6551923,44977673.2111504,63528806.92253672,55849521.6551923,55849521.6551923,-1495345.0621340538,-1495345.0621340538,-1495345.0621340538,26329.72047151622,26329.72047151622,26329.72047151622,-1521674.78260557,-1521674.78260557,-1521674.78260557,0.0,0.0,0.0,54354176.59305824
2024-11-25,55848208.78765798,43891977.95729872,61681290.56572075,55848208.78765798,55848208.78765798,-2715559.2822963535,-2715559.2822963535,-2715559.2822963535,-1086491.7805191493,-1086491.7805191493,-1086491.7805191493,-1629067.5017772047,-1629067.5017772047,-1629067.5017772047,0.0,0.0,0.0,53132649.50536163
2024-11-26,55846895.92012366,43508345.10977714,62144042.245831706,55846895.92012366,55846895.92012366,-2551775.4585423283,-2551775.4585423283,-2551775.4585423283,-859143.5992374149,-859143.5992374149,-859143.5992374149,-1692631.859304913,-1692631.859304913,-1692631.859304913,0.0,0.0,0.0,53295120.461581334
2024-11-27,55845583.05258935,45534947.3310505,64025311.96464712,55845583.05258935,55845583.05258935,-1138960.9880271687,-1138960.9880271687,-1138960.9880271687,572021.3035130057,572021.3035130057,572021.3035130057,-1710982.2915401743,-1710982.2915401743,-1710982.2915401743,0.0,0.0,0.0,54706622.06456218
2024-11-28,55844270.18505502,44998819.18798998,63610852.821855284,55844270.18505502,55844270.18505502,-1260619.1775542926,-1260619.1775542926,-1260619.1775542926,423331.83240383,423331.83240383,423331.83240383,-1683951.0099581224,-1683951.0099581224,-1683951.0099581224,0.0,0.0,0.0,54583651.00750072
2024-11-29,55842957.3175207,45962258.38407319,64639927.77278086,55842957.3175207,55842957.3175207,-946265.9522278847,-946265.9522278847,-946265.9522278847,666336.9238908703,666336.9238908703,666336.9238908703,-1612602.876118755,-1612602.876118755,-1612602.876118755,0.0,0.0,0.0,54896691.36529282
2024-11-30,55841644.44998638,45855610.84516432,64002137.44496874,55841644.44998638,55841644.44998638,-1241601.0208974201,-1241601.0208974201,-1241601.0208974201,257615.59947273994,257615.59947273994,257615.59947273994,-1499216.62037016,-1499216.62037016,-1499216.62037016,0.0,0.0,0.0,54600043.429088965
2024-12-01,55840331.58245206,45291209.08723982,64680834.367694445,55840331.58245206,55840331.58245206,-1320902.8922929366,-1320902.8922929366,-1320902.8922929366,26329.72047040368,26329.72047040368,26329.72047040368,-1347232.6127633401,-1347232.6127633401,-1347232.6127633401,0.0,0.0,0.0,54519428.69015912
2024-12-02,55839018.71491774,44193144.53339992,62023096.85599576,55839018.71491774,55839018.71491774,-2247660.1026603393,-2247660.1026603393,-2247660.1026603393,-1086491.7805169434,-1086491.7805169434,-1086491.7805169434,-1161168.322143396,-1161168.322143396,-1161168.322143396,0.0,0.0,0.0,53591358.612257406
2024-12-03,55837705.847383425,44178547.85023472,63729754.13761551,55837705.847383425,55837705.847383425,-1805647.1020439547,-1805647.1020439547,-1805647.1020439547,-859143.5992370211,-859143.5992370211,-859143.5992370211,-946503.5028069335,-946503.5028069335,-946503.5028069335,0.0,0.0,0.0,54032058.74533947
2024-12-04,55836392.97984911,45955915.483967595,65803984.536031224,55836392.97984911,55836392.97984911,-137516.69853748864,-137516.69853748864,-137516.69853748864,572021.3035151549,572021.3035151549,572021.3035151549,-709538.0020526435,-709538.0020526435,-709538.0020526435,0.0,0.0,0.0,55698876.28131162
2024-12-05,55835080.11231478,46648876.7210668,64697677.31665778,55835080.11231478,55835080.11231478,-33894.02977758162,-33894.02977758162,-33894.02977758162,423331.8324039336,423331.8324039336,423331.8324039336,-457225.86218151526,-457225.86218151526,-457225.86218151526,0.0,0.0,0.0,55801186.082537204
2024-12-06,55833767.244780466,46987728.982300796,65106423.37628188,55833767.244780466,55833767.244780466,469346.8491425022,469346.8491425022,469346.8491425022,666336.9238910361,666336.9238910361,666336.9238910361,-196990.0747485339,-196990.0747485339,-196990.0747485339,0.0,0.0,0.0,56303114.093922965
2024-12-07,55832454.37724615,46916131.01949667,65298568.25802972,55832454.37724615,55832454.37724615,321092.6861044706,321092.6861044706,321092.6861044706,257615.5994729177,257615.5994729177,257615.5994729177,63477.08663155286,63477.08663155286,63477.08663155286,0.0,0.0,0.0,56153547.06335062
2024-12-08,55831141.50971183,47467581.81993381,65656977.88932996,55831141.50971183,55831141.50971183,342752.5130314484,342752.5130314484,342752.5130314484,26329.7204750205,26329.7204750205,26329.7204750205,316422.7925564279,316422.7925564279,316422.7925564279,0.0,0.0,0.0,56173894.02274328
2024-12-09,55829828.64217751,46663955.64557982,64184582.20392007,55829828.64217751,55829828.64217751,-532245.9903652404,-532245.9903652404,-532245.9903652404,-1086491.7805187337,-1086491.7805187337,-1086491.7805187337,554245.7901534934,554245.7901534934,554245.7901534934,0.0,0.0,0.0,55297582.65181227
2024-12-10,55828515.77464319,46373047.626102805,64926125.70955367,55828515.77464319,55828515.77464319,-89437.44696041821,-89437.44696041821,-89437.44696041821,-859143.5992366276,-859143.5992366276,-859143.5992366276,769706.1522762093,769706.1522762093,769706.1522762093,0.0,0.0,0.0,55739078.32768277
2024-12-11,55827202.90710887,49115471.54024715,66967846.31774109,55827202.90710887,55827202.90710887,1528148.1810800065,1528148.1810800065,1528148.1810800065,572021.3035148573,572021.3035148573,572021.3035148573,956126.8775651492,956126.8775651492,956126.8775651492,0.0,0.0,0.0,57355351.08818888
2024-12-12,55825890.039574556,48316397.68478885,65893560.097355135,55825890.039574556,55825890.039574556,1530913.590566756,1530913.590566756,1530913.590566756,423331.8324041733,423331.8324041733,423331.8324041733,1107581.7581625828,1107581.7581625828,1107581.7581625828,0.0,0.0,0.0,57356803.63014131
2024-12-13,55824577.17204023,48246893.2798279,67610999.88422026,55824577.17204023,55824577.17204023,1885401.194125115,1885401.194125115,1885401.194125115,666336.9238911894,666336.9238911894,666336.9238911894,1219064.2702339257,1219064.2702339257,1219064.2702339257,0.0,0.0,0.0,57709978.36616535
2024-12-14,55823264.304505914,48324339.63880901,66984748.419326715,55823264.304505914,55823264.304505914,1544248.3273745864,1544248.3273745864,1544248.3273745864,257615.59947309532,257615.59947309532,257615.59947309532,1286632.7279014906,1286632.7279014906,1286632.7279014906,0.0,0.0,0.0,57367512.6318805
2024-12-15,55821951.4369716,48216910.319462374,66558886.5313839,55821951.4369716,55821951.4369716,1333857.2816197425,1333857.2816197425,1333857.2816197425,26329.72047233945,26329.72047233945,26329.72047233945,1307527.561147403,1307527.561147403,1307527.561147403,0.0,0.0,0.0,57155808.71859134
2024-12-16,55820638.56943728,46077732.06585918,64368840.186981335,55820638.56943728,55820638.56943728,193765.53570049227,193765.53570049227,193765.53570049227,-1086491.7805169197,-1086491.7805169197,-1086491.7805169197,1280257.316217412,1280257.316217412,1280257.316217412,0.0,0.0,0.0,56014404.10513777
2024-12-17,55819325.701902956,46366143.0153788,65410483.45685565,55819325.701902956,55819325.701902956,345507.2140101405,345507.2140101405,345507.2140101405,-859143.5992345548,-859143.5992345548,-859143.5992345548,1204650.8132446953,1204650.8132446953,1204650.8132446953,0.0,0.0,0.0,56164832.9159131
2024-12-18,55818012.83436864,47870782.99012811,66107152.16066493,55818012.83436864,55818012.83436864,1653895.111117584,1653895.111117584,1653895.111117584,572021.3035157832,572021.3035157832,572021.3035157832,1081873.807601801,1081873.807601801,1081873.807601801,0.0,0.0,0.0,57471907.945486225
2024-12-19,55816699.96683432,47880277.66139301,66007230.80830642,55816699.96683432,55816699.96683432,1337741.2963290357,1337741.2963290357,1337741.2963290357,423331.83240441297,423331.83240441297,423331.83240441297,914409.4639246227,914409.4639246227,914409.4639246227,0.0,0.0,0.0,57154441.26316336
2024-12-20,55815387.099300005,47743580.72629087,66375982.59981555,55815387.099300005,55815387.099300005,1372339.8624038512,1372339.8624038512,1372339.8624038512,666336.9238913549,666336.9238913549,666336.9238913549,706002.9385124963,706002.9385124963,706002.9385124963,0.0,0.0,0.0,57187726.96170386
2024-12-21,55814074.23176568,46265155.91886609,66156629.62519394,55814074.23176568,55814074.23176568,719186.9491010858,719186.9491010858,719186.9491010858,257615.59947327315,257615.59947327315,257615.59947327315,461571.3496278125,461571.3496278125,461571.3496278125,0.0,0.0,0.0,56533261.18086676
2024-12-22,55812761.36423136,46819329.825909585,65656759.855136864,55812761.36423136,55812761.36423136,213411.08936066323,213411.08936066323,213411.08936066323,26329.72047122705,26329.72047122705,26329.72047122705,187081.36888943618,187081.36888943618,187081.36888943618,0.0,0.0,0.0,56026172.453592025
2024-12-23,55811448.496697046,46199412.236002706,64194797.119524315,55811448.496697046,55811448.496697046,-1197094.21660177,-1197094.21660177,-1197094.21660177,-1086491.78051871,-1086491.78051871,-1086491.78051871,-110602.43608305985,-110602.43608305985,-110602.43608305985,0.0,0.0,0.0,54614354.28009528
2024-12-24,55810135.62916273,45365478.29257523,63307685.28714468,55810135.62916273,55810135.62916273,-1283038.1615804592,-1283038.1615804592,-1283038.1615804592,-859143.5992384346,-859143.5992384346,-859143.5992384346,-423894.5623420249,-423894.5623420249,-423894.5623420249,0.0,0.0,0.0,54527097.46758227
2024-12-25,55808822.761628404,46623527.91722588,64956806.98598995,55808822.761628404,55808822.761628404,-172664.87606546262,-172664.87606546262,-172664.87606546262,572021.303516709,572021.303516709,572021.303516709,-744686.1795821717,-744686.1795821717,-744686.1795821717,0.0,0.0,0.0,55636157.88556294
2024-12-26,55807509.89409409,45837843.17644499,64388401.95536166,55807509.89409409,55807509.89409409,-641226.3110547067,-641226.3110547067,-641226.3110547067,423331.83240360196,423331.83240360196,423331.83240360196,-1064558.1434583087,-1064558.1434583087,-1064558.1434583087,0.0,0.0,0.0,55166283.58303938
2024-12-27,55806197.02655977,46644211.76746771,64498782.2237952,55806197.02655977,55806197.02655977,-708666.803820957,-708666.803820957,-708666.803820957,666336.9238909675,666336.9238909675,666336.9238909675,-1375003.7277119244,-1375003.7277119244,-1375003.7277119244,0.0,0.0,0.0,55097530.22273881
2024-12-28,55804884.15902545,44774374.23943443,63592984.868538044,55804884.15902545,55804884.15902545,-1410039.498705956,-1410039.498705956,-1410039.498705956,257615.59947242704,257615.59947242704,257615.59947242704,-1667655.098178383,-1667655.098178383,-1667655.098178383,0.0,0.0,0.0,54394844.6603195
2024-12-29,55803571.29149113,44765307.209046245,62645319.407130465,55803571.29149113,55803571.29149113,-1908177.70362356,-1908177.70362356,-1908177.70362356,26329.720474275426,26329.720474275426,26329.720474275426,-1934507.4240978356,-1934507.4240978356,-1934507.4240978356,0.0,0.0,0.0,53895393.587867565
2024-12-30,55802258.42395681,43499099.961368404,62305860.65501182,55802258.42395681,55802258.42395681,-3254626.3417995786,-3254626.3417995786,-3254626.3417995786,-1086491.7805205004,-1086491.7805205004,-1086491.7805205004,-2168134.5612790785,-2168134.5612790785,-2168134.5612790785,0.0,0.0,0.0,52547632.08215723
2024-12-31,55800945.556422494,43550316.30958358,61283642.73247454,55800945.556422494,55800945.556422494,-3221034.046330373,-3221034.046330373,-3221034.046330373,-859143.5992363616,-859143.5992363616,-859143.5992363616,-2361890.447094011,-2361890.447094011,-2361890.447094011,0.0,0.0,0.0,52579911.510092124
2025-01-01,55799632.68888818,45254822.19988049,63880444.006106295,55799632.68888818,55799632.68888818,-1938069.4103480652,-1938069.4103480652,-1938069.4103480652,572021.3035176346,572021.3035176346,572021.3035176346,-2510090.7138656997,-2510090.7138656997,-2510090.7138656997,0.0,0.0,0.0,53861563.27854011
2025-01-02,55798319.82135385,43860714.405609295,62320411.933447555,55798319.82135385,55798319.82135385,-2184837.7128181974,-2184837.7128181974,-2184837.7128181974,423331.83240384166,423331.83240384166,423331.83240384166,-2608169.545222039,-2608169.545222039,-2608169.545222039,0.0,0.0,0.0,53613482.108535655
2025-01-03,55797006.953819536,44196485.10527414,62862525.013081536,55797006.953819536,55797006.953819536,-1986470.53180493,-1986470.53180493,-1986470.53180493,666336.9238911332,666336.9238911332,666336.9238911332,-2652807.4556960627,-2652807.4556960627,-2652807.4556960627,0.0,0.0,0.0,53810536.42201461
